@relation D25
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute class {999}
@data
537.151123373,769.07688071,992.995846508,860.581542865,673.331081145,942.667733121,51.0877296802,985.113755993,480.641599862,556.354997402,544.776728025,140.864091655,328.815822908,345.477809713,42.1436560503,635.122042103,659.574122399,529.278712449,445.420628907,825.004347395,458.44631446,394.840489667,592.075594703,933.684758339,744.498095481,999
551.240376826,765.138842888,503.734567146,877.407766838,655.200434523,957.163223678,32.34137272,802.916845207,752.524334497,550.388550207,794.687898983,142.60023812,140.693977875,136.526292861,69.1748370717,620.45640693,84.6224759678,544.049797579,439.927335288,831.401517653,462.181002165,742.364419631,680.408690159,941.197582292,732.336075488,999
535.698042197,737.916623668,699.757840391,511.381954122,639.877643533,940.978865877,49.477993256,560.016675232,583.797747476,546.581185799,863.028731618,164.757617352,969.672859879,750.34149814,49.6501838099,640.306979859,953.588220661,531.538313413,438.171633456,842.33208487,479.841593396,211.121060815,234.98314743,946.002143554,747.042079554,999
530.898817331,764.195991281,913.554898697,57.1887925921,656.65462886,970.294583386,51.8760621173,595.399332805,986.504998703,536.665579988,373.153953322,146.409057153,184.549730225,768.109784694,41.7920836212,633.223668248,617.161169274,536.397871304,458.185849181,854.469731056,455.197088106,347.902096121,776.31371838,952.162420398,754.400308997,999
531.767746457,725.674265185,149.850597628,842.432377865,631.311587931,964.507937104,21.2959652018,554.752168475,687.833359609,543.567107109,877.817862263,153.177885503,438.401631096,482.549617326,57.849851019,631.475207609,760.702530638,539.862554992,460.795901311,845.91464201,465.696720969,585.908187396,967.525748616,938.29088301,764.445908017,999
563.252142345,748.050799967,947.204242237,316.394158341,661.818324134,957.257117264,52.7383109579,746.858480434,542.813704464,532.676072216,58.9056180207,147.874447022,438.000031891,184.257093874,48.0978865781,641.849924106,230.955564255,555.394234569,439.697581298,854.91807504,461.115502007,24.2367954356,52.4373102605,935.264671519,741.510289957,999
550.0,750.0,750.0,50.0,0.0,0.0,0.0,0.0,0.0,550.0,850.0,150.0,0.0,850.0,50.0,650.0,0.0,550.0,0.0,850.0,450.0,250.0,0.0,0.0,750.0,999
551.620357827,759.660139502,746.410259287,49.4613052575,130.698403992,128.088560332,956.289849863,79.3194244028,372.968180717,545.985789277,854.585833943,146.202505784,460.124510229,838.88009708,56.6133567962,662.233230944,401.879786133,552.62756428,169.161539373,850.469170104,457.175608043,257.439824821,339.756490751,667.486091509,743.846435342,999
556.513850374,767.871543612,749.259564158,40.8481393838,855.809143884,974.425543366,933.072676195,428.018211023,377.909495092,547.089655383,849.571960551,156.360350869,640.244361339,829.183744101,51.4139406107,664.665333303,260.425228801,555.009226494,910.951830611,841.124710124,464.455653581,247.815047075,572.242030796,812.837438828,736.591204109,999
549.122393576,767.209307521,735.575319958,41.6635391007,102.788666358,271.943765138,60.4159340804,520.360833922,56.6429113876,550.183652071,845.267886335,145.225046153,259.688558413,829.578621096,66.1541279461,671.776817139,823.255710841,541.955229485,334.131978599,855.586856229,452.001433775,255.500191021,332.890858513,556.681318121,738.236631072,999
564.023356403,771.96125829,760.67188189,46.1657011872,852.178228232,129.761066244,160.813109915,477.851971557,363.223001704,539.311665096,861.274748982,155.141818277,235.713897885,834.712272976,45.5426072737,663.174057952,447.075607558,566.210814706,19.1326123041,830.290505069,477.127354087,238.470236972,350.172619523,333.104898443,731.81514556,999
562.295049376,779.395662676,760.731187422,42.1611090627,716.098620296,558.032100589,286.512573313,821.060535185,719.363469798,530.799611379,854.336430305,156.590862612,158.013939211,833.418250189,49.8907046475,657.189827277,999.572736696,559.774623515,45.4667484421,832.73127601,476.686758499,230.935822711,771.244875212,854.76528497,738.404154619,999
555.579136901,783.836335786,757.99057533,43.3325757475,708.931326109,39.6645923023,860.149165545,672.907494444,489.758902914,531.351231253,854.146929576,155.130189526,959.530012557,829.32959526,55.8997166359,663.297967296,729.30409836,549.005970335,145.617431916,845.557121663,473.659606662,242.549084948,306.541353041,143.227542075,732.252201207,999
558.66995049,762.919509507,753.925435912,42.1405449212,423.20513035,371.473607891,452.185718652,424.580549181,741.839911249,538.941308322,868.120334573,147.128370975,9.40583953592,838.847974121,43.8588720288,654.000240618,378.262513963,559.914167705,667.800454836,823.857979969,474.659447732,236.683022285,857.045714688,248.1285578,727.563489699,999
568.48154442,762.867983101,763.865174804,46.1401245576,602.174559341,774.753275607,195.623510174,828.326509183,578.636931226,540.838564063,867.745355662,151.374794003,419.671533116,827.48533316,44.3841608934,668.675128559,760.945681884,570.81196653,152.661338833,825.53288921,468.236472648,236.909589675,638.846993668,70.6799339653,742.32983605,999
565.582556043,780.38498854,765.649205562,51.6487341581,595.808350306,88.5216490783,47.0384163132,14.6410682131,676.487149964,543.213096989,873.688381451,161.041565872,763.881855794,830.399672067,39.6360452452,656.583580052,314.04441948,561.692170883,605.325911175,827.929398618,475.568659321,234.855265634,810.591780714,524.293416228,741.626893065,999
566.474320087,781.290996439,753.758433218,55.1409818441,597.615259914,186.141026464,973.855597056,346.043565032,613.104797064,538.920894829,874.580899423,169.572457321,47.6786458311,832.421898914,44.6477746348,667.688628277,449.194861185,554.320414201,592.435879589,839.211956742,478.988042097,236.31654091,26.9792458306,69.8026144154,733.335549507,999
563.891488423,794.046744134,753.998701574,49.292610363,384.829264726,711.064055517,935.205402087,227.510016685,635.317355443,527.399697464,860.079201907,162.690810785,212.438542906,831.493614432,51.7673821577,663.171249252,936.505620859,549.33553889,283.350399373,841.602661425,478.552614758,243.25742884,412.697508385,240.755147375,725.87385965,999
553.123628655,789.292301616,756.129457232,38.5843452461,476.393126099,569.730864197,784.807377167,406.64499491,204.421994773,537.733289592,861.763349892,162.548979096,57.8593024345,824.630471727,48.0885997948,669.802080926,837.527045969,540.54784727,513.743200665,842.187594763,478.360684807,236.063623333,148.993334151,154.853855645,739.446288094,999
561.844146937,781.31076517,766.943053728,59.570633358,135.863860471,784.396821371,295.147613345,127.772186591,697.196008375,544.508665702,876.694317056,170.177911275,719.688150503,828.162191101,40.6204059566,652.474430069,780.140762481,548.609699183,247.306850653,818.588555726,479.716467317,236.466036734,970.074332745,763.135958995,736.322578344,999
568.305632354,770.469489273,773.189762091,59.3934961995,232.712209934,122.874086875,8.41977756681,109.123508808,433.874561053,546.348732531,889.456226987,163.839359595,287.597190606,839.732711419,37.7855126972,647.50177712,392.385473835,555.396031415,765.685130002,827.565662246,472.025206113,246.328295575,702.372888821,635.765045051,741.866995993,999
561.08449932,773.75719025,766.282020737,69.8680193983,829.494217239,96.42256381,113.796555748,148.122865259,832.506770027,554.409054887,882.150064228,162.990622808,474.814155979,829.721319991,43.183385636,662.458464866,829.539185992,547.993247511,465.100096972,819.712584299,484.118017967,242.966979618,778.77573202,36.0465299636,741.975914026,999
555.75214872,781.327304474,777.602202804,70.7220298539,383.678496729,939.779736551,118.776286895,634.160631426,607.162985449,549.777257687,886.763259499,177.148302601,159.193041361,832.766417058,29.4609269689,656.425729009,142.810934625,549.968149455,638.339549908,819.325034973,471.167412452,236.353263612,107.358045631,211.444000154,743.265425921,999
576.040310081,774.93324145,769.593206279,71.5243098306,831.347145897,613.816381404,567.858541615,222.882126326,846.936532849,556.419382463,887.046675581,156.341637669,767.521625346,837.895674161,46.8889300747,639.000169631,620.764450975,551.951631039,102.43546732,824.627736646,477.295610465,236.224061818,271.373240111,511.367128588,740.94620647,999
576.031735275,763.019396711,767.747405483,67.1753278718,162.062427806,920.010845369,703.790601446,109.318972665,618.594688334,542.80713601,887.878559026,170.868522226,795.772594971,835.375894875,39.1772874769,645.266149845,298.625683904,550.949440558,240.32025755,820.918433677,465.010989072,246.641311994,928.272333355,485.133670423,739.558675726,999
560.549269384,774.144046284,774.484360238,62.2910994577,510.013083596,213.476697678,318.032646713,535.676755774,811.209681363,559.80388506,897.056337249,166.202173194,234.821566753,832.980113979,38.8754724841,651.255643901,687.777721225,549.798630527,862.290748495,813.95533127,473.227276181,240.494234689,502.852367006,177.440764199,744.812163047,999
567.024698886,774.377342243,767.77929802,79.6477737189,638.104951815,214.497547655,7.68223640117,959.491287995,357.115659704,553.80557158,891.938741318,160.428974833,293.49488346,844.459442492,44.242574762,645.298135532,347.003655365,546.472935168,809.510855284,818.067870382,471.587307034,244.937855854,945.256731934,89.484115614,738.664141609,999
577.991522768,781.079066076,764.027305083,74.9536415006,332.131582764,980.383054365,358.751226379,664.428123195,692.876328216,566.346684538,897.40877582,162.646682636,232.005365407,832.292946882,47.2131827132,635.410786941,352.440659167,550.159868137,919.279482812,830.438659834,473.433365879,233.835064804,215.422936963,823.175529216,735.134670401,999
554.751104436,764.502971554,746.87830953,38.51257821,114.829526698,239.58647393,638.554751081,958.610557154,377.925093179,554.311858051,838.848442703,148.767844673,21.6668067778,836.474653307,45.4192994973,664.756852786,468.558291971,543.514605459,577.133836698,853.259827048,457.184440612,259.638319408,316.213383297,735.586173502,744.077228422,999
556.296413134,769.527487818,745.672612821,33.1445450677,368.651407478,570.054386411,517.480036277,320.145093741,879.095900519,559.672276914,847.899236648,151.973236684,75.2829491449,834.031865572,53.0225401641,655.379487551,373.981162214,547.973491721,95.7190747852,845.837316393,465.622262005,262.755929888,706.731614243,48.5843061366,736.939967546,999
543.645994856,750.808004579,735.688645184,40.4850955741,529.636755471,13.6353700926,70.759506377,777.92912757,163.090253685,553.693824187,846.06378563,143.088737464,176.707840581,845.322125122,55.6451472918,653.296532675,70.1762693465,555.15301157,405.592277635,844.756534554,459.756970446,267.816894611,59.0355079606,891.14681622,741.41016734,999
543.372182913,779.309092296,741.642841814,39.3025253029,55.2400684352,844.691202811,599.272065997,720.166574061,323.055250688,556.689836747,832.615401661,132.839359075,108.107259692,821.139116079,59.0923447632,674.329486435,34.4800294491,547.842627755,477.40645625,857.078125297,455.462677223,258.541719575,603.855255961,864.207706495,740.840792017,999
538.717690524,782.349373135,732.281513937,37.2469195812,322.352607271,878.95362611,590.039007714,873.305649454,260.244531823,566.553861064,841.147246164,135.696312725,449.943176343,820.661551255,62.7462886742,665.19411588,247.764286219,555.153485371,873.482099902,859.909513379,451.772088964,259.460502201,31.2335109984,319.586603154,739.094681607,999
540.198132259,773.009751101,742.104841854,33.7798896346,718.536493726,472.20199688,290.002310733,5.07444878592,537.909758071,548.75414426,840.889145433,127.494809737,612.812295655,822.088343391,58.014613658,666.40944405,131.431303758,549.065594341,355.006651693,852.024245236,453.465775147,264.073513534,244.370845534,356.477237122,733.808063477,999
542.760868939,775.282544763,735.21289483,43.3518219749,169.777944541,505.351211519,776.452345999,478.906392954,97.9571304545,564.646586752,830.776765935,135.45205973,952.662537455,827.965461164,58.8038384234,681.200615262,129.571352293,550.556020578,529.964073192,854.212765736,465.369848489,264.874186946,131.713857009,385.308467293,747.543333836,999
538.355152108,777.898989124,725.706006819,43.4485195475,958.915246458,356.259486898,318.991050597,120.476749861,640.074489844,560.292276868,845.930480238,147.743955402,592.196883776,832.549048481,74.3557605503,663.10191176,806.17528127,545.512257729,347.854666303,848.909998809,454.333119253,252.967339792,746.664207208,733.957700533,725.533856649,999
547.843531324,765.587594286,740.348872142,39.0951062055,481.81607974,301.939760547,876.152359362,200.304370268,766.612330515,562.041798243,854.425450664,149.188926505,836.330852376,832.097167342,78.0797813035,674.543062436,272.260406333,549.345135262,729.452596531,854.056503496,455.844566803,251.710984651,772.188631603,865.311280139,735.246331488,999
560.032077254,771.014355671,743.049123409,41.9338902279,369.815707466,508.313816737,267.366810599,262.368795017,702.256539585,561.64374791,839.056735104,141.849792577,739.301337984,837.682175141,42.3279482423,675.184678664,81.4026049224,554.014225115,876.046713352,852.650205248,462.652367261,269.928603319,314.063864586,98.1687559568,738.260884247,999
552.679508267,786.442509838,751.7331266,48.1164971562,631.590737341,52.3285714049,508.888525253,884.51499384,327.766376081,560.175678884,840.658767328,124.198869167,311.415869605,825.400552766,63.614333005,666.164594994,508.705912175,551.776133255,703.778502904,862.291015856,448.679538663,265.337025573,126.081663527,678.510079147,739.754408564,999
537.913831902,779.16497925,736.558027633,40.4991127731,178.725221866,104.787091599,726.176254211,720.694950473,686.907994004,561.729543208,830.31805409,133.053350713,174.747762886,824.10563227,56.5937367995,676.110952153,374.19185413,539.310139039,307.315739656,840.681351715,439.725284538,263.000231588,938.084072862,256.343265236,744.87514393,999
529.230615432,767.255135712,731.090654526,33.4872952043,979.141550384,31.3259275858,168.432116353,164.440299104,628.081760927,567.756838305,826.123782158,140.540338127,450.934973748,823.583253909,68.7799123245,682.282814663,456.410096561,540.088156477,409.552885048,851.275792051,446.141035978,265.555529324,694.099072114,729.477547609,743.243226785,999
