@relation db_C10D75
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute dim15 real
@attribute dim16 real
@attribute dim17 real
@attribute dim18 real
@attribute dim19 real
@attribute dim20 real
@attribute dim21 real
@attribute dim22 real
@attribute dim23 real
@attribute dim24 real
@attribute dim25 real
@attribute dim26 real
@attribute dim27 real
@attribute dim28 real
@attribute dim29 real
@attribute dim30 real
@attribute dim31 real
@attribute dim32 real
@attribute dim33 real
@attribute dim34 real
@attribute dim35 real
@attribute dim36 real
@attribute dim37 real
@attribute dim38 real
@attribute dim39 real
@attribute dim40 real
@attribute dim41 real
@attribute dim42 real
@attribute dim43 real
@attribute dim44 real
@attribute dim45 real
@attribute dim46 real
@attribute dim47 real
@attribute dim48 real
@attribute dim49 real
@attribute dim50 real
@attribute dim51 real
@attribute dim52 real
@attribute dim53 real
@attribute dim54 real
@attribute dim55 real
@attribute dim56 real
@attribute dim57 real
@attribute dim58 real
@attribute dim59 real
@attribute dim60 real
@attribute dim61 real
@attribute dim62 real
@attribute dim63 real
@attribute dim64 real
@attribute dim65 real
@attribute dim66 real
@attribute dim67 real
@attribute dim68 real
@attribute dim69 real
@attribute dim70 real
@attribute dim71 real
@attribute dim72 real
@attribute dim73 real
@attribute dim74 real
@attribute class {999}
@data
232.522355298,17.0191691286,584.91542429,358.094191484,233.220286413,365.251220589,768.107094832,335.754704705,288.025989802,839.77823245,539.102214364,933.978186655,312.246112873,637.663606883,712.456589168,956.918950127,68.0500196863,542.679731903,407.012627523,345.542046964,562.072412013,544.39636583,840.329136906,317.366188574,735.343701536,341.033773682,374.065603024,525.588990674,767.008577565,470.319435059,869.768965691,555.117737034,856.026339414,637.469062417,38.4320971057,61.7042104754,759.161580987,143.332049205,155.828946944,713.091152904,815.258296297,442.748339689,763.748205835,354.02599055,239.965902296,248.246336713,860.684879016,356.020972581,194.93305105,334.366782735,352.761397631,854.798125293,849.775342415,853.091979719,958.704252137,233.286088399,40.5847565107,253.583255838,255.938673461,538.605152944,329.01495611,240.614883083,433.415293286,779.883607466,856.489916217,629.054288881,739.111405078,172.499501161,632.921822607,135.886138241,645.622977333,561.819519474,282.886905205,373.387931285,647.069064788,999
218.845527537,43.4569669649,563.107540015,380.464592862,226.803836554,364.910184577,776.751772229,311.595287559,108.879837331,879.006323647,525.292270852,956.37904566,897.636175192,661.412095452,705.35805586,944.931484677,78.7980006223,551.887606818,410.705701928,378.992284892,266.172595643,560.35372665,841.792975536,203.832126853,711.662703625,363.003350674,362.626370539,547.11420696,786.65769791,353.913049991,380.557517971,545.345232996,863.654065175,646.992819205,27.293560823,29.0164262516,753.33528974,432.028353914,158.952343009,342.084708346,828.808701739,436.743929446,769.155907417,350.24609481,224.696593943,243.997741376,867.029404025,367.866078067,414.152549063,375.276247876,333.725099901,843.642627509,861.605476698,883.710476153,968.289517403,255.32865844,35.3161182783,280.171524718,228.371300105,546.130825242,327.838828595,244.691109156,678.75149782,766.896100867,894.827430706,326.079600074,96.3883068477,192.112752703,631.937026975,156.304356869,663.789829352,564.769373461,267.368355368,900.86909639,651.408368018,999
244.351846703,33.4641647565,547.800420233,354.764132153,235.317106261,347.499598634,751.947261526,350.295551982,895.742523975,851.384032399,539.675863626,930.165604658,326.273498826,665.190157082,735.496997264,976.905548086,84.5572308828,553.255258368,424.058383847,347.405507114,311.071882203,559.236118472,847.032544151,161.538431989,743.08203367,350.083659532,365.67408908,561.320811128,772.486857802,351.024584793,593.353061261,562.422956889,865.49195145,659.059489858,50.9802272857,41.7906826255,751.258016539,363.552025471,150.414484515,875.894470759,820.462909741,441.620689856,790.007560159,345.385059972,243.720950378,237.550552348,884.970095085,361.619099222,172.4465736,342.549525296,343.221840296,850.083038089,849.028454087,880.754266308,951.849746181,246.764640012,23.7106018753,261.945618953,260.286482208,561.879440987,335.200929163,257.029783618,637.780528016,787.699759166,858.255506887,532.24156808,227.632622974,172.833725957,635.83294774,160.46093798,661.541477419,541.604626786,269.612454025,949.740972794,667.272796089,999
227.788953336,43.29063149,559.603529239,360.478114544,249.879087753,374.243711983,773.330547131,331.703642935,670.605807824,864.572353065,527.079151827,938.193265948,727.391006455,660.486734702,716.73479549,951.339885248,67.5300755729,546.59755961,418.443335755,373.95712914,609.486928292,525.318646435,822.952617403,480.538940427,729.958307192,379.061055464,374.455261823,557.137799902,790.262999631,423.139573457,253.402449088,558.049953621,865.24191044,638.738439869,22.9885747986,42.0143993733,773.960841136,129.491261254,145.019916013,618.324199354,822.035319251,469.874404041,781.785821453,353.057587541,207.393432649,216.2535847,877.230705169,370.0002723,176.101149216,348.841644119,350.864543579,837.590252825,835.347600547,859.247894894,939.765713223,244.961710093,36.6614932163,261.413703997,254.363198373,558.553087335,300.026512395,231.400818934,745.40689407,789.37697987,866.562780591,52.1705493947,384.69419238,176.903212029,612.842264899,160.351918987,661.74635074,552.258759031,270.64657055,134.670104617,652.750442238,999
224.031454761,33.7887774152,550.811295104,351.031614468,248.706609578,357.915178153,763.019180196,328.873070158,918.34001294,864.62950187,547.189935273,948.953917828,333.65573816,660.972485811,734.575859877,959.019885394,79.2947820604,532.843806619,436.132813442,361.696869079,457.092764158,547.725238648,846.534237471,935.266106014,735.009397682,359.671544219,345.965018838,560.998803639,774.267918454,356.659166436,534.18650822,554.873801339,834.276943574,638.519525865,42.6915267172,53.6286229958,753.159393609,276.951048643,153.860559946,191.800712969,837.479940695,464.904267301,794.557915156,333.583385976,245.903136708,249.553877105,879.416495704,357.217387571,846.800596986,345.269115301,340.630972558,852.950791022,846.446929897,880.559574773,953.165662875,232.840944105,26.1303765065,271.665321913,238.844849601,564.762895677,301.513974587,233.782565447,601.404823254,759.649479835,868.163167957,910.98826401,173.750616262,192.135564567,649.304383108,162.835049636,649.218782491,558.032863792,263.865657466,868.009383791,644.333070525,999
233.837602566,48.6143127096,563.131745639,362.035658744,261.421796673,364.344735641,769.921328416,338.436699789,701.79967817,875.152935065,519.716190786,955.171970621,31.8663400265,647.780318206,735.142908852,963.79281019,61.3621589645,545.851393891,409.034520048,361.628634311,713.621992473,528.139085084,829.065651775,849.028094044,717.800552895,349.477495067,337.789584142,557.862664912,789.128336977,756.499871013,532.343290417,546.82932788,850.856171107,641.037782497,24.6623088478,48.6842673299,787.018624956,858.065390249,156.413236623,372.039719961,794.47512629,461.315778553,791.86872329,345.42117398,232.248817849,228.827853727,898.436158384,355.605593831,559.311842531,355.988997414,354.946262168,832.768283394,835.146345201,880.641528099,964.056677486,235.615215736,22.4985290156,282.619511088,244.008356644,559.550314369,304.336793482,216.1799793,913.238696268,798.258978473,861.239566932,350.666523839,728.74158963,177.748762951,640.1596789,175.706047701,671.937312171,545.641509373,272.240122066,208.448295583,630.917251637,999
215.373403629,44.580312698,544.735572931,360.045020316,244.840792209,350.623947268,775.068652871,316.961544378,567.718510359,876.390810656,537.97705266,949.140534545,262.361991529,670.046383749,735.385777525,941.757933872,61.0551208004,549.830528918,426.984462704,348.96238987,154.81109152,545.333865129,848.601274965,275.24040305,721.58929667,348.0829059,350.897909738,555.775637216,788.717619242,792.588707825,354.362090678,547.137510677,849.911435354,619.019874874,48.4116506233,49.8177912855,771.380791105,923.10087564,152.956865829,977.343276573,815.203617338,478.114510391,793.146265327,351.912062081,232.940149062,227.116353446,889.260933703,364.410207426,160.221515109,348.353076096,341.348065431,843.944754223,844.234292595,891.125071323,948.282248711,238.745980292,7.00922795362,274.636922802,239.985196888,553.076025958,300.790304047,235.21098922,334.962196505,777.688932733,876.720858001,752.646802583,945.170405309,163.75888841,649.532414359,178.342015635,659.407147263,543.756559525,276.426902201,7.86451401778,650.345771778,999
216.346066813,40.929181547,563.495426523,375.220732258,254.718326558,355.557760301,774.655129864,330.736838882,519.810555302,860.509719581,524.230929071,952.939415827,212.853414242,672.051220299,734.909342987,957.863447662,86.8279313285,558.789851885,395.938145573,362.540973622,674.357742421,543.789686358,844.067553579,146.183604906,739.486537013,358.344148743,338.85478149,572.652221765,790.044527784,615.057142595,831.002837964,531.433178074,852.839080788,634.613750169,37.8813582595,48.0518915047,769.189372188,233.544317019,150.730293855,955.907032756,815.798506901,453.042954094,763.589539401,353.052599512,226.864742391,243.15590905,872.761855284,368.145594562,277.659614746,347.22926282,376.082817693,833.343477454,857.309067685,874.766391261,967.036745039,255.388532412,10.1270395852,258.966902152,244.036972933,564.030697092,317.535158862,230.474884595,158.243412123,783.683405395,869.00010499,216.052121371,82.1469646833,180.279625447,640.297399904,182.22957474,657.601264399,548.876303332,268.112961496,216.067533554,626.31815756,999
230.087328585,40.773714009,555.794014924,374.081626364,261.912878405,372.304635883,786.628229569,320.098623181,81.9312354182,857.733331432,541.755365245,933.976341396,456.875812404,662.882764078,742.887428123,958.243478324,66.2749876212,561.281184051,411.801151165,352.603713062,57.2212428615,524.423990768,852.943418701,90.7829872053,718.40883987,345.925410279,339.667969675,565.852929127,787.27644566,792.850278087,119.766082121,534.409766439,862.162004611,638.603139892,23.7663056394,55.4585855623,771.83084298,468.784093441,150.438303655,989.574884816,807.803993407,476.953457198,779.669793163,346.113631561,240.537691984,231.488898843,890.52495968,375.227699193,607.891375569,341.754409092,362.17628945,834.051746882,850.984088338,874.760074653,967.211530989,246.005792101,18.0740570059,275.851856547,242.482539599,568.265476931,313.249273328,232.548617081,165.263597201,783.17764646,854.275034199,829.972526681,701.822752894,157.385697317,634.812218864,164.616683731,664.736253817,545.387199875,253.034264228,404.350580768,631.579166001,999
230.896905332,43.9434041732,550.230473059,355.061716186,249.444868534,367.677101481,745.195284453,361.440290427,836.106533506,833.894965324,539.821894861,933.143339762,693.222212622,647.555544745,751.791985463,960.018274971,47.2224380546,538.771655668,455.905459384,364.994285705,626.905583379,563.580676751,839.908287169,151.559091223,721.035430329,357.454158708,359.56776381,559.916967448,748.967083459,871.796626245,353.728916849,546.400619422,828.42536759,637.96364862,43.8925360696,65.8937474135,763.956430113,125.904038225,139.787558418,689.187967529,840.542980713,425.70016915,741.413880382,346.442691202,247.469337443,256.523526102,861.711279277,344.240555429,294.721469028,360.80519955,372.668725111,844.115255837,860.774808677,870.98861467,955.3719997,250.727104393,30.4703087532,250.840124955,246.100852051,550.185302903,332.146652316,258.404119043,396.385458299,763.987860334,841.405561161,322.980239976,886.83889139,167.602327614,647.583306606,154.592436314,651.395057858,536.529672665,247.34952989,330.005757894,644.560491404,999
230.69024372,43.3176286854,550.108402281,357.246176088,228.529502791,364.589035751,748.400083199,341.47934783,623.930493522,849.334949385,544.766548985,957.720572944,815.229255196,658.857634949,734.411986244,975.063794999,39.4031315445,544.20327613,434.37230231,340.102306218,929.779638188,574.200402395,839.620544219,216.131181604,720.567944371,334.807792218,355.449116841,558.810623507,743.014592477,593.773974345,418.20987103,534.496882792,845.319700736,635.090249718,42.2593384037,43.6094849978,752.891298683,919.744898973,149.622042325,335.321761351,847.836634883,423.241904077,757.308517818,349.486931282,262.652454503,261.420243626,844.811933393,338.02338528,480.245574371,367.978874058,362.086484082,831.391672551,878.976410214,852.226373,950.424948379,247.268286786,31.7731580552,246.201529346,268.532744936,539.936349488,345.935927607,258.716697379,603.545194473,756.807919731,871.607528035,549.532009375,521.133212578,154.478298027,624.916611764,149.907988647,647.758780721,547.751432003,253.865748635,794.559742484,642.936025126,999
255.00978448,55.6903938367,560.507653666,353.224828965,258.034218218,357.055090138,749.358532636,344.359041721,234.745757818,836.69151626,543.504100205,926.57404771,5.44228482955,633.050159612,727.422153535,984.734088493,43.0887740495,533.262220934,451.703889552,352.293489248,945.056234261,579.79751983,854.528870982,411.370057561,732.816980353,374.838605771,327.622850526,549.464731025,765.159306154,811.003539897,123.804137749,548.30863541,836.422416699,651.645086823,65.8690115648,62.3551622201,768.769237791,525.782286634,165.148854287,269.236166117,856.81445467,430.965247836,757.618759422,351.960562555,271.646480769,268.66628917,865.315373688,362.288131722,321.527087427,358.417435095,343.043768372,833.849297306,834.95716051,857.572917083,958.606049195,230.577061222,43.9816114449,226.231864113,249.595521252,538.65024179,338.609035466,267.02339257,215.560756102,757.536696573,873.605137297,656.498536297,37.7118566469,141.482290911,646.73954244,153.104027086,665.218339534,558.310490889,238.053326666,235.429315741,633.149818092,999
259.305830135,47.8310068938,558.614838723,354.458692357,244.03630362,362.799150613,741.949257647,335.502522488,249.608959502,859.838775069,551.273851755,948.874641331,312.751658095,647.988095504,729.069438778,963.502655613,50.8709681863,553.822802341,418.982332029,352.689296323,793.264925926,542.031644654,828.509103052,312.344256491,727.564592486,351.7016171,376.429924771,537.989371346,777.774006779,899.562723174,175.825511227,544.0520808,850.813007863,653.302227469,39.6049759082,59.0785127449,759.184046998,743.03903358,160.29849268,561.881786092,827.114529238,430.287338828,778.579271411,330.719061704,242.641285995,248.527655212,876.415963505,347.924385764,162.782208393,349.772989886,363.744264002,841.342310821,858.689242244,864.974516949,955.059922005,257.881335603,34.3448937612,249.159134238,237.24794002,553.687908209,327.060133948,257.170422028,64.4310464226,765.441658422,838.265954511,618.493741448,880.336535231,164.780263606,630.671197007,155.867797852,633.537519617,547.458613845,264.959996031,832.943592168,676.972258852,999
222.72919309,32.9171606977,546.631266325,376.838756268,243.98578009,374.496373909,778.779164278,326.459952983,122.9750219,878.047100123,533.531307936,961.691917365,991.528203358,637.77595679,736.198560948,941.112932014,84.0481775664,528.841965039,418.571255556,365.219061212,519.80426698,560.722709789,839.933841328,489.202533708,715.774817826,351.784079209,371.120290292,548.640165147,772.328793165,653.221027377,144.805546598,538.247806582,846.511054145,633.642526975,20.7560696175,26.446274366,762.483580198,188.685131031,153.138433553,642.809270314,810.032202555,438.390783711,789.837433759,343.836817505,223.781931593,241.703809111,874.387143196,368.892264254,101.212952134,372.373389867,335.446317312,826.725980455,861.850229729,882.489518767,949.274971656,242.045749423,25.7849871681,277.062503174,236.551106724,557.905912904,306.014040493,247.61847269,516.276824743,791.298552803,879.759414448,724.800833059,600.153441629,169.041639057,628.647019617,144.897619748,661.986289775,563.355886763,247.288139032,497.350371953,638.082704983,999
214.64263327,32.8719149951,552.545943089,346.426563948,274.146516621,380.162405128,759.590705551,345.852809956,272.9853894,867.328996865,536.295179042,961.755695151,130.715097833,683.136528661,729.625700741,964.760038273,73.0335459955,544.588101912,433.136323523,375.362943166,960.422640393,525.596383822,843.909832682,130.594651657,734.684111207,357.236883851,341.812576915,547.820131074,772.307960579,820.785628085,392.729342007,527.714291779,837.508645397,632.830990349,43.4281239141,40.3806355626,767.909664293,60.3881229281,164.328676078,821.499955023,831.37051205,455.37959036,797.918123499,361.280324037,242.819960506,244.425536342,862.777860691,369.08827168,117.945258743,353.939028471,333.537844611,848.516733138,851.56942382,870.524044197,955.551609975,241.162837767,44.7227097443,265.190819208,247.157252167,572.222916031,324.330675402,239.022489936,477.870887255,793.488577612,866.298704173,401.138866312,844.413997713,172.305616121,630.455088354,162.166111975,645.147279832,540.316889343,262.257214777,2.15977066999,652.698506763,999
234.057748224,39.1908981609,573.883372086,368.863440409,250.903649689,372.714479394,753.258237108,317.451161363,68.0297885065,864.323572229,523.145251204,934.010729798,411.480040366,656.045263872,724.710961472,961.412423362,58.961064753,537.425469138,429.081289262,372.696173631,412.715475973,525.701923976,817.35880413,735.393275201,723.73844345,384.4505919,379.538268573,543.307585003,773.523171142,341.479259291,680.577135078,560.476982226,867.37233487,617.410141758,28.2524970722,43.6482216659,783.195827121,549.544011936,153.645079121,627.870962288,826.56720447,473.351049922,785.853090911,370.361196655,211.14439282,219.21869277,883.723982338,342.975558452,769.547477365,363.307464322,342.827122333,845.065401948,846.752341271,877.57420613,938.033331302,264.554989044,46.6854972645,274.305680528,236.739674729,563.879968531,314.232091166,240.435381359,617.945015255,798.127695966,860.797423929,525.987611774,164.713650598,185.646124793,620.923728947,157.60359666,676.459294484,529.360772801,269.860874961,645.429685927,663.689982528,999
