@relation D15
@attribute dim0 real
@attribute dim1 real
@attribute dim2 real
@attribute dim3 real
@attribute dim4 real
@attribute dim5 real
@attribute dim6 real
@attribute dim7 real
@attribute dim8 real
@attribute dim9 real
@attribute dim10 real
@attribute dim11 real
@attribute dim12 real
@attribute dim13 real
@attribute dim14 real
@attribute class {999}
@data
40.8118673505,792.137099026,537.452326825,441.996338806,543.870202516,361.107654226,242.058454691,965.122226202,551.733374881,44.0003485569,925.910971345,379.421711591,612.625038232,417.06616022,368.120803598,999
59.9596314606,785.654298557,539.097174659,974.795154878,543.451930488,365.682002855,246.245106981,727.93284814,109.178503293,27.0309773172,932.821631662,368.718524066,607.416391434,436.606211817,365.865732106,999
50.5840240688,785.203766917,545.143327162,365.617390039,546.633808565,378.849237596,254.062055645,636.871592854,884.234111334,38.2343662942,943.13419374,388.694214379,610.391808348,430.945514138,345.178001926,999
55.2747399295,796.534361801,540.935427193,913.614492947,541.889047548,365.966600377,237.215704568,200.764671962,81.7712797987,28.8284808731,951.083887373,376.018992767,611.606914567,438.846365861,371.255458058,999
50.0802203081,750.422610942,530.884640632,982.954991456,549.247244882,362.618592586,275.14778072,287.091742998,859.00081131,66.8115835352,955.82202014,369.574649978,650.821335847,456.347396156,351.668818099,999
64.9792954837,756.834256994,525.635948519,190.827184417,544.147391691,377.979842744,266.81634077,717.504871475,944.090135984,61.5327135042,951.81493906,358.059289253,647.484590732,457.038926929,349.029521987,999
53.0345251214,747.088025879,527.278389166,797.852450883,536.571574552,363.697334668,280.181083385,83.3698641932,438.434698172,64.6007825131,955.966883484,371.492196443,651.594985118,456.044235505,351.878585434,999
57.5295733166,754.523264673,530.103475797,257.169219057,541.08874705,354.533838877,276.636463179,189.795679146,469.659683431,73.2384855793,946.49033252,365.108065691,660.29694198,450.958342264,368.035277897,999
67.3369053881,766.395656176,541.367521758,796.982044087,542.698605863,365.829486645,258.526761563,986.754578487,290.014645489,67.5678135937,937.461070646,345.616790735,656.694278356,456.021961309,359.097780567,999
52.0907865683,752.046310867,547.686036218,82.9537220733,549.173443935,363.947340717,262.411186177,138.04460665,639.418041258,49.1351425745,950.327849115,345.904422081,663.258768533,450.36992206,365.097316335,999
75.6794333186,783.447677382,533.561475018,990.466198886,543.962466396,351.318092985,257.103275237,405.910764284,521.567801178,63.7449170792,949.886985045,330.823272768,652.770537558,461.599165264,367.084818619,999
61.1844770559,779.474359777,531.501119746,656.302882429,552.93795766,365.328615179,257.683554037,823.773703009,986.764717083,45.1997436093,922.64638173,363.679089014,627.573618892,423.695677635,368.058699127,999
66.2167522169,757.903035074,551.585726165,598.439691851,558.160473885,363.352531608,277.077716072,246.133483447,873.268642531,60.3077290622,942.817877673,342.811434652,655.773017649,466.89704239,359.562797064,999
71.6746604152,770.099228451,537.337927218,549.401531966,565.112312091,359.284845452,273.439531418,612.877289934,274.134920178,59.954570963,938.471066405,356.35961792,658.409084865,477.709362206,360.431943697,999
76.8657355918,752.963827689,540.054646313,841.019661563,567.653733058,371.702947596,279.625265603,655.416822935,241.639794186,66.5449002884,960.361009912,363.223044581,669.418605876,448.290258619,352.030721498,999
71.7985535411,766.356402656,532.221484616,258.945333423,562.495099585,354.152299417,268.795664002,58.827515763,93.0618320873,51.2833325414,963.724248623,353.647881272,653.966680051,451.719111386,362.408877462,999
88.7003090531,750.471484502,531.04429394,647.816130075,537.880241622,354.741425179,283.437061092,949.651262387,364.053664504,59.8989125084,947.451693354,364.657608159,659.778444507,448.604506615,349.685976654,999
74.3102070134,761.098905901,546.226909444,858.678003004,550.851704741,347.479195578,273.891780451,33.9571575042,870.51365987,53.0424156046,935.92838309,350.14420972,654.249606936,464.369514108,342.189163204,999
78.6581865015,760.4008245,542.453844315,992.665235445,566.52121832,369.068138141,265.02570665,576.547440898,407.407237408,56.833056933,935.191810345,361.727754578,662.558161924,451.554624409,362.240184547,999
43.5305588072,785.313710551,522.066549751,577.273977815,535.007772116,351.122041706,262.865768777,311.305591826,353.33487305,77.7235212712,945.192494141,358.141932471,624.665286936,455.503511594,350.612943622,999
64.5393948443,774.660264134,538.873649363,858.127013916,537.841563971,349.453072484,260.591612209,887.285825947,319.003837438,66.443670256,950.263406409,357.517033927,624.148540578,459.85502818,366.393388338,999
48.1472615001,797.66523947,547.673394034,687.143081839,554.609030362,362.479257586,243.850337676,137.72835953,596.018601209,53.5982722097,942.937211901,380.501990463,618.312248808,434.099371644,368.912141049,999
66.8065545722,763.796397679,524.395783445,572.311948157,538.840683951,353.301382199,261.773510399,566.477834637,816.619984872,62.2405176204,949.356730816,337.20642293,660.483879107,448.903466491,353.729721291,999
59.6700924497,773.485306779,528.99355671,358.416742149,531.153611556,365.950402096,261.668298787,595.347930691,511.223042099,64.2199481259,953.868488986,348.90126941,637.402842873,440.691094613,359.004550313,999
46.1324326735,775.247509077,533.149415754,539.723133493,528.36681715,364.913703177,271.822578336,300.873028671,216.251194716,72.4867261707,939.548195558,346.186994434,631.746798409,430.070688282,352.23037534,999
37.8650283652,798.799783834,550.258657625,342.059525571,544.294408159,375.582394231,241.437248693,213.070429036,321.123313638,34.4964212278,926.528481364,366.216959077,627.939130515,428.648538874,362.345957005,999
50.5147548954,783.801814362,545.83837262,389.641622744,554.292159432,368.986359417,249.018145657,117.648482278,999.264835913,40.3080672716,914.797468736,355.382148788,628.635103028,427.39314965,366.677920495,999
35.6680806649,771.194296535,537.871852341,388.30240915,537.37187671,369.625468878,250.999805091,743.991683549,142.964082919,46.3171467132,927.524383107,352.089818238,627.026494655,414.299981343,364.263159247,999
66.2428983197,792.994094672,532.831578864,538.516873528,552.223287993,358.27247992,243.17668378,107.232847292,724.06514717,43.9061706376,932.494617122,377.287806471,604.634902696,447.414299442,371.292102731,999
77.8886510701,784.442686215,539.248057065,89.2231817203,541.462933903,357.166288653,246.892088781,81.8933167603,658.913311121,63.9232141766,959.393776863,353.993033,667.984041924,454.489585288,361.682602501,999
37.7797180563,772.832801645,541.932143818,684.245917375,525.280567893,379.235141198,247.40474182,649.616127709,190.954095743,53.6672255433,917.940016067,363.182873994,636.054184366,444.146001204,352.215718227,999
57.9151115277,771.048890573,527.10775736,231.256206957,544.281014911,373.953011096,244.30147256,42.3746874979,272.372760672,42.3373946505,933.07895133,357.845120263,618.567861662,440.355207232,364.546615178,999
62.5946889056,751.098096078,529.686285892,352.796707624,547.507818277,353.163359473,257.970018615,593.764489174,406.613998143,51.5949546385,940.098656956,348.412831848,653.530614172,420.687683391,364.752319461,999
83.6594877624,785.38417344,548.357772154,759.003470995,538.125526269,365.266176003,251.089682786,339.665572357,151.555716564,46.3379505764,951.981754176,352.433931583,644.579529985,451.398265765,348.93671316,999
554.744736739,852.745749873,581.271305712,245.314701617,451.349990774,949.817025908,76.9412033322,840.258648214,352.542235399,244.815213257,239.917390286,250.248179312,360.186520367,860.868224148,51.9456829106,999
555.478988105,853.626968681,774.994840266,237.387781797,450.585240855,949.980791768,705.745087502,846.086311478,678.813547538,253.141313838,245.920311032,253.857714042,367.846333398,852.464588922,53.3379617478,999
553.381269876,851.338138761,896.596993891,236.75962673,454.650236548,944.93500333,552.303302048,853.758569383,477.439947076,249.513015634,247.321266593,243.462940867,359.555769687,860.542791783,56.2628026819,999
553.613069816,844.309270023,632.425470097,238.540275151,457.978119252,948.223941303,650.876690835,845.833127653,299.08269013,250.773506682,253.968684575,252.411265538,362.306271206,854.050930712,53.6558666786,999
554.703341686,850.61665233,550.290417315,237.659541061,445.527281728,954.276611927,90.2167816473,854.458440868,250.28994207,248.344976728,241.688201059,243.424816493,366.97299791,851.367267416,56.4014442641,999
559.275669427,847.264397813,209.83257022,241.645374985,456.324840707,943.576502708,545.691300004,847.986689305,442.98635246,260.354191795,241.156459879,249.303189,361.507770165,849.856437818,57.6775018934,999
552.009978381,855.099634901,315.186579727,230.91390709,448.244118544,940.637065727,690.995613084,846.425774472,637.293808522,241.245071741,240.654189255,247.653412186,363.389984033,848.018031773,44.3774761423,999
562.780032718,862.075797685,448.132997845,236.219166539,449.546317671,952.698697747,606.11563339,836.192614726,110.73716848,247.428515596,239.13006057,243.523740864,370.135179881,860.269154993,45.5027364639,999
560.355003091,842.430727349,653.045756278,233.158972428,445.420377387,939.986732767,112.299065631,843.080328066,144.094686685,264.938213183,247.18457718,249.266719422,371.14389461,849.870153,60.7431602478,999
544.748686736,855.065402816,293.215599731,230.266398012,464.81038226,956.779698929,76.8606521048,843.710379853,443.66058324,256.350660001,248.783447376,245.696768841,358.463309794,858.967006801,53.2456922758,999
564.922105094,843.518011418,984.99345032,238.929553963,454.361986808,938.047195667,633.002446238,840.223538329,82.8137088466,252.815979578,242.950125709,249.272895724,368.992592549,846.115470318,56.9336782732,999
559.711028817,850.285672888,544.90386964,237.923920209,459.161167475,945.180085805,723.876843745,850.386897963,957.193740934,249.894303671,251.922934102,239.879155488,359.990119235,859.385719403,51.9752100867,999
546.074735587,858.484557834,428.157286489,244.162572229,458.001698112,943.693587351,489.172382401,833.737574775,127.52973696,254.280230015,239.356645169,243.593805223,355.590386413,874.771702142,59.6270778288,999
534.58192239,851.320699484,42.0656968144,236.83449504,451.267749297,938.231409875,340.20553684,835.674804399,833.954267711,257.96979554,241.681086165,237.357751752,357.668622058,877.843183853,66.9824194829,999
535.643564541,852.993541241,335.684060905,241.922276675,450.634238926,940.77917991,917.121541229,838.171010256,426.158410638,259.343781534,237.657130139,239.284285579,360.002454612,875.461272638,48.9017402931,999
542.440561929,862.442415174,180.095121155,239.544076872,463.659104907,936.935729231,63.3889489885,828.137692828,591.864050753,259.392071257,245.051083644,239.572317187,357.619416516,881.903913608,57.9953791323,999
550.851245521,856.268815472,415.097612592,248.447611217,458.943742491,944.70165179,447.247928812,831.005158023,619.101217534,242.961869458,233.151194935,254.334991948,366.312422576,861.443661901,53.9506800023,999
555.815040867,850.547192144,261.869510693,255.831197004,445.02489416,958.366624487,452.009308214,848.163447639,367.069407339,251.926296346,243.717331975,245.976345194,366.10813326,865.737302027,50.556233498,999
547.058543745,869.37324596,762.652415922,240.126415673,450.931896713,951.402855167,293.809198297,837.340843771,268.578658646,250.624111413,251.01827323,249.562419714,358.360583648,864.492486017,48.5789447116,999
568.432480863,841.019901906,207.6060269,238.312111477,456.994383826,940.316452991,451.870629535,849.932332025,32.2489419683,267.994670601,244.755324066,248.505632075,360.880120424,852.286780723,49.7765442409,999
548.054205362,859.617787477,472.734736619,242.031338397,445.238265312,940.11239633,8.90979846412,830.645396633,384.290723142,243.405458782,240.343757539,235.963395888,364.459484647,872.857033989,72.1605825243,999
523.477167958,849.007731314,427.001073527,237.064979114,449.626113857,949.196606631,658.829140068,830.430533259,676.456991539,265.965815531,237.407280272,226.313271332,363.968750625,866.830877608,58.5685746735,999
517.939764872,845.262351867,409.177241914,228.935933051,460.621684287,941.093832235,624.787898675,828.092894869,770.181942725,263.958440832,238.890539003,231.218187188,375.763021054,867.592520124,68.48810358,999
544.846462373,857.005187541,84.9161728681,251.014424682,446.924235057,939.155809444,386.196739267,833.32052224,630.73907287,253.441407421,244.535291328,232.948514779,350.45495453,880.792025668,56.0024166286,999
555.231136039,858.129117952,887.579146867,245.800612086,462.055804323,946.038524731,350.349943433,831.891505428,152.006626591,250.06420889,223.925010391,256.342850093,357.773942578,856.267491965,54.9462847284,999
548.717871348,853.653018678,999.575813366,257.27353563,461.966214399,940.8174085,927.815915099,840.212613914,162.045078913,239.339297334,227.371200352,258.003536433,359.852914893,863.963861222,62.9019445277,999
548.69419361,858.671095323,104.930275925,254.397432576,468.496160122,946.222942087,859.59464928,834.059807218,823.464311691,238.773322064,229.787956607,254.405522164,360.678496145,864.033596672,42.1151748125,999
556.792664949,858.044762671,451.790022368,251.918774463,457.939860372,935.717682053,962.174641986,840.123735558,75.1847232876,252.35433873,235.13940943,246.88920694,357.843549099,852.118419214,45.5609265297,999
547.843556813,850.741063576,703.275523088,235.107048104,450.946233161,941.664775131,464.420010971,841.044606301,608.426478469,249.428830465,238.507484691,231.589754884,362.455048324,870.289180865,86.1333702539,999
547.387489397,852.748755216,177.160564557,232.793689142,442.544201376,949.253991335,473.67809245,838.118703782,946.350667434,252.793619746,249.998268653,229.461378163,368.191468954,862.948226019,78.0156665979,999
554.205044596,857.592288214,124.317137962,241.579670008,447.981949792,939.474356609,600.132197126,832.664409694,652.749132922,231.965659072,228.515796872,234.667515993,367.612727288,873.915433099,80.5493806544,999
